"Plot Title: garibaldi_hobo_2_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10355029, SEN S/N: 10355029, LBL: temp_C)","Coupler Attached (LGR S/N: 10355029)","Host Connected (LGR S/N: 10355029)","Stopped (LGR S/N: 10355029)","End Of File (LGR S/N: 10355029)"
1073,09/09/19 04:00:00  AM,6.775,,,,
1074,09/09/19 05:00:00  AM,6.471,,,,
1075,09/09/19 06:00:00  AM,5.655,,,,
1076,09/09/19 07:00:00  AM,5.347,,,,
1077,09/09/19 08:00:00  AM,6.370,,,,
1078,09/09/19 09:00:00  AM,8.182,,,,
1079,09/09/19 10:00:00  AM,9.275,,,,
1080,09/09/19 11:00:00  AM,12.401,,,,
1081,09/09/19 12:00:00  PM,10.944,,,,
1082,09/09/19 01:00:00  PM,15.951,,,,
1083,09/09/19 02:00:00  PM,11.819,,,,
1084,09/09/19 03:00:00  PM,10.553,,,,
1085,09/09/19 04:00:00  PM,12.110,,,,
1086,09/09/19 05:00:00  PM,13.173,,,,
1087,09/09/19 06:00:00  PM,11.334,,,,
1088,09/09/19 07:00:00  PM,9.275,,,,
1089,09/09/19 08:00:00  PM,9.077,,,,
1090,09/09/19 09:00:00  PM,8.779,,,,
1091,09/09/19 10:00:00  PM,8.481,,,,
1092,09/09/19 11:00:00  PM,8.282,,,,
1093,09/10/19 12:00:00  AM,8.182,,,,
1094,09/10/19 01:00:00  AM,7.882,,,,
1095,09/10/19 02:00:00  AM,7.481,,,,
1096,09/10/19 03:00:00  AM,7.381,,,,
1097,09/10/19 04:00:00  AM,7.179,,,,
1098,09/10/19 05:00:00  AM,6.370,,,,
1099,09/10/19 06:00:00  AM,6.064,,,,
1100,09/10/19 07:00:00  AM,5.860,,,,
1101,09/10/19 08:00:00  AM,5.962,,,,
1102,09/10/19 09:00:00  AM,7.782,,,,
1103,09/10/19 10:00:00  AM,9.965,,,,
1104,09/10/19 11:00:00  AM,12.497,,,,
1105,09/10/19 12:00:00  PM,13.750,,,,
1106,09/10/19 01:00:00  PM,15.187,,,,
1107,09/10/19 02:00:00  PM,14.996,,,,
1108,09/10/19 03:00:00  PM,13.654,,,,
1109,09/10/19 04:00:00  PM,12.497,,,,
1110,09/10/19 05:00:00  PM,11.625,,,,
1111,09/10/19 06:00:00  PM,12.304,,,,
1112,09/10/19 07:00:00  PM,11.041,,,,
1113,09/10/19 08:00:00  PM,9.176,,,,
1114,09/10/19 09:00:00  PM,8.680,,,,
1115,09/10/19 10:00:00  PM,7.882,,,,
1116,09/10/19 11:00:00  PM,6.877,,,,
1117,09/11/19 12:00:00  AM,7.079,,,,
1118,09/11/19 01:00:00  AM,7.481,,,,
1119,09/11/19 02:00:00  AM,7.481,,,,
1120,09/11/19 03:00:00  AM,6.978,,,,
1121,09/11/19 04:00:00  AM,7.079,,,,
1122,09/11/19 05:00:00  AM,7.179,,,,
1123,09/11/19 06:00:00  AM,7.179,,,,
1124,09/11/19 07:00:00  AM,7.179,,,,
1125,09/11/19 08:00:00  AM,7.782,,,,
1126,09/11/19 09:00:00  AM,9.176,,,,
1127,09/11/19 10:00:00  AM,9.472,,,,
1128,09/11/19 11:00:00  AM,11.722,,,,
1129,09/11/19 12:00:00  PM,11.041,,,,
1130,09/11/19 01:00:00  PM,11.334,,,,
1131,09/11/19 02:00:00  PM,10.063,,,,
1132,09/11/19 03:00:00  PM,11.528,,,,
1133,09/11/19 04:00:00  PM,9.768,,,,
1134,09/11/19 05:00:00  PM,10.063,,,,
1135,09/11/19 06:00:00  PM,10.259,,,,
1136,09/11/19 07:00:00  PM,9.077,,,,
1137,09/11/19 08:00:00  PM,7.983,,,,
1138,09/11/19 09:00:00  PM,7.582,,,,
1139,09/11/19 10:00:00  PM,7.582,,,,
1140,09/11/19 11:00:00  PM,7.582,,,,
1141,09/12/19 12:00:00  AM,7.481,,,,
1142,09/12/19 01:00:00  AM,7.280,,,,
1143,09/12/19 02:00:00  AM,7.079,,,,
1144,09/12/19 03:00:00  AM,7.079,,,,
1145,09/12/19 04:00:00  AM,7.179,,,,
1146,09/12/19 05:00:00  AM,7.079,,,,
1147,09/12/19 06:00:00  AM,7.179,,,,
1148,09/12/19 07:00:00  AM,7.079,,,,
1149,09/12/19 08:00:00  AM,7.179,,,,
1150,09/12/19 09:00:00  AM,7.582,,,,
1151,09/12/19 10:00:00  AM,7.481,,,,
1152,09/12/19 11:00:00  AM,7.983,,,,
1153,09/12/19 12:00:00  PM,8.082,,,,
1154,09/12/19 01:00:00  PM,8.082,,,,
1155,09/12/19 02:00:00  PM,8.282,,,,
1156,09/12/19 03:00:00  PM,7.983,,,,
1157,09/12/19 04:00:00  PM,7.882,,,,
1158,09/12/19 05:00:00  PM,7.782,,,,
1159,09/12/19 06:00:00  PM,7.582,,,,
1160,09/12/19 07:00:00  PM,7.381,,,,
1161,09/12/19 08:00:00  PM,7.381,,,,
1162,09/12/19 09:00:00  PM,8.082,,,,
1163,09/12/19 10:00:00  PM,8.082,,,,
1164,09/12/19 11:00:00  PM,8.082,,,,
1165,09/13/19 12:00:00  AM,7.782,,,,
1166,09/13/19 01:00:00  AM,7.481,,,,
1167,09/13/19 02:00:00  AM,7.079,,,,
1168,09/13/19 03:00:00  AM,7.179,,,,
1169,09/13/19 04:00:00  AM,7.079,,,,
1170,09/13/19 05:00:00  AM,7.079,,,,
1171,09/13/19 06:00:00  AM,6.978,,,,
1172,09/13/19 07:00:00  AM,6.978,,,,
1173,09/13/19 08:00:00  AM,7.079,,,,
1174,09/13/19 09:00:00  AM,7.280,,,,
1175,09/13/19 10:00:00  AM,7.682,,,,
1176,09/13/19 11:00:00  AM,7.882,,,,
1177,09/13/19 12:00:00  PM,9.275,,,,
1178,09/13/19 01:00:00  PM,8.779,,,,
1179,09/13/19 02:00:00  PM,8.978,,,,
1180,09/13/19 03:00:00  PM,8.978,,,,
1181,09/13/19 04:00:00  PM,9.472,,,,
1182,09/13/19 05:00:00  PM,8.680,,,,
1183,09/13/19 06:00:00  PM,8.282,,,,
1184,09/13/19 07:00:00  PM,7.983,,,,
1185,09/13/19 08:00:00  PM,7.882,,,,
1186,09/13/19 09:00:00  PM,7.782,,,,
1187,09/13/19 10:00:00  PM,7.582,,,,
1188,09/13/19 11:00:00  PM,7.582,,,,
1189,09/14/19 12:00:00  AM,7.079,,,,
1190,09/14/19 01:00:00  AM,6.674,,,,
1191,09/14/19 02:00:00  AM,6.674,,,,
1192,09/14/19 03:00:00  AM,6.471,,,,
1193,09/14/19 04:00:00  AM,6.268,,,,
1194,09/14/19 05:00:00  AM,6.166,,,,
1195,09/14/19 06:00:00  AM,5.962,,,,
1196,09/14/19 07:00:00  AM,5.962,,,,
1197,09/14/19 08:00:00  AM,6.166,,,,
1198,09/14/19 09:00:00  AM,6.268,,,,
1199,09/14/19 10:00:00  AM,6.370,,,,
1200,09/14/19 11:00:00  AM,6.674,,,,
1201,09/14/19 12:00:00  PM,6.978,,,,
1202,09/14/19 01:00:00  PM,7.079,,,,
1203,09/14/19 02:00:00  PM,7.280,,,,
1204,09/14/19 03:00:00  PM,7.381,,,,
1205,09/14/19 04:00:00  PM,7.381,,,,
1206,09/14/19 05:00:00  PM,7.381,,,,
1207,09/14/19 06:00:00  PM,7.381,,,,
1208,09/14/19 07:00:00  PM,7.381,,,,
1209,09/14/19 08:00:00  PM,7.481,,,,
1210,09/14/19 09:00:00  PM,7.481,,,,
1211,09/14/19 10:00:00  PM,7.381,,,,
1212,09/14/19 11:00:00  PM,7.381,,,,
1213,09/15/19 12:00:00  AM,7.179,,,,
1214,09/15/19 01:00:00  AM,6.877,,,,
1215,09/15/19 02:00:00  AM,6.877,,,,
1216,09/15/19 03:00:00  AM,6.674,,,,
1217,09/15/19 04:00:00  AM,6.471,,,,
1218,09/15/19 05:00:00  AM,6.166,,,,
1219,09/15/19 06:00:00  AM,5.655,,,,
1220,09/15/19 07:00:00  AM,5.450,,,,
1221,09/15/19 08:00:00  AM,5.757,,,,
1222,09/15/19 09:00:00  AM,5.757,,,,
1223,09/15/19 10:00:00  AM,5.757,,,,
1224,09/15/19 11:00:00  AM,5.757,,,,
1225,09/15/19 12:00:00  PM,5.860,,,,
1226,09/15/19 01:00:00  PM,6.471,,,,
1227,09/15/19 02:00:00  PM,6.370,,,,
1228,09/15/19 03:00:00  PM,6.166,,,,
1229,09/15/19 04:00:00  PM,5.141,,,,
1230,09/15/19 05:00:00  PM,6.877,,,,
1231,09/15/19 06:00:00  PM,5.757,,,,
1232,09/15/19 07:00:00  PM,5.141,,,,
1233,09/15/19 08:00:00  PM,4.934,,,,
1234,09/15/19 09:00:00  PM,4.831,,,,
1235,09/15/19 10:00:00  PM,4.623,,,,
1236,09/15/19 11:00:00  PM,3.998,,,,
1237,09/16/19 12:00:00  AM,4.207,,,,
1238,09/16/19 01:00:00  AM,4.207,,,,
1239,09/16/19 02:00:00  AM,4.415,,,,
1240,09/16/19 03:00:00  AM,3.578,,,,
1241,09/16/19 04:00:00  AM,2.730,,,,
1242,09/16/19 05:00:00  AM,2.303,,,,
1243,09/16/19 06:00:00  AM,1.872,,,,
1244,09/16/19 07:00:00  AM,1.872,,,,
1245,09/16/19 08:00:00  AM,3.155,,,,
1246,09/16/19 09:00:00  AM,5.347,,,,
1247,09/16/19 10:00:00  AM,6.370,,,,
1248,09/16/19 11:00:00  AM,8.082,,,,
1249,09/16/19 12:00:00  PM,15.378,,,,
1250,09/16/19 01:00:00  PM,8.680,,,,
1251,09/16/19 02:00:00  PM,10.455,,,,
1252,09/16/19 03:00:00  PM,7.983,,,,
1253,09/16/19 04:00:00  PM,8.382,,,,
1254,09/16/19 05:00:00  PM,7.179,,,,
1255,09/16/19 06:00:00  PM,6.775,,,,
1256,09/16/19 07:00:00  PM,6.166,,,,
1257,09/16/19 08:00:00  PM,5.757,,,,
1258,09/16/19 09:00:00  PM,5.347,,,,
1259,09/16/19 10:00:00  PM,5.037,,,,
1260,09/16/19 11:00:00  PM,5.037,,,,
1261,09/17/19 12:00:00  AM,4.934,,,,
1262,09/17/19 01:00:00  AM,4.831,,,,
1263,09/17/19 02:00:00  AM,4.831,,,,
1264,09/17/19 03:00:00  AM,4.623,,,,
1265,09/17/19 04:00:00  AM,4.519,,,,
1266,09/17/19 05:00:00  AM,4.623,,,,
1267,09/17/19 06:00:00  AM,4.519,,,,
1268,09/17/19 07:00:00  AM,4.519,,,,
1269,09/17/19 08:00:00  AM,4.623,,,,
1270,09/17/19 09:00:00  AM,4.415,,,,
1271,09/17/19 10:00:00  AM,4.415,,,,
1272,09/17/19 11:00:00  AM,4.831,,,,
1273,09/17/19 12:00:00  PM,5.757,,,,
1274,09/17/19 01:00:00  PM,5.860,,,,
1275,09/17/19 02:00:00  PM,5.655,,,,
1276,09/17/19 03:00:00  PM,6.268,,,,
1277,09/17/19 04:00:00  PM,6.674,,,,
1278,09/17/19 05:00:00  PM,6.573,,,,
1279,09/17/19 06:00:00  PM,6.064,,,,
1280,09/17/19 07:00:00  PM,5.347,,,,
1281,09/17/19 08:00:00  PM,4.727,,,,
1282,09/17/19 09:00:00  PM,3.998,,,,
1283,09/17/19 10:00:00  PM,3.998,,,,
1284,09/17/19 11:00:00  PM,4.102,,,,
1285,09/18/19 12:00:00  AM,4.415,,,,
1286,09/18/19 01:00:00  AM,4.519,,,,
1287,09/18/19 02:00:00  AM,4.519,,,,
1288,09/18/19 03:00:00  AM,4.519,,,,
1289,09/18/19 04:00:00  AM,4.207,,,,
1290,09/18/19 05:00:00  AM,4.102,,,,
1291,09/18/19 06:00:00  AM,3.998,,,,
1292,09/18/19 07:00:00  AM,3.049,,,,
1293,09/18/19 08:00:00  AM,3.049,,,,
1294,09/18/19 09:00:00  AM,3.998,,,,
1295,09/18/19 10:00:00  AM,5.450,,,,
1296,09/18/19 11:00:00  AM,9.373,,,,
1297,09/18/19 12:00:00  PM,18.711,,,,
1298,09/18/19 01:00:00  PM,15.473,,,,
1299,09/18/19 02:00:00  PM,18.616,,,,
1300,09/18/19 03:00:00  PM,15.569,,,,
1301,09/18/19 04:00:00  PM,12.980,,,,
1302,09/18/19 05:00:00  PM,12.401,,,,
1303,09/18/19 06:00:00  PM,9.768,,,,
1304,09/18/19 07:00:00  PM,8.282,,,,
1305,09/18/19 08:00:00  PM,7.079,,,,
1306,09/18/19 09:00:00  PM,6.064,,,,
1307,09/18/19 10:00:00  PM,5.347,,,,
1308,09/18/19 11:00:00  PM,4.934,,,,
1309,09/19/19 12:00:00  AM,4.415,,,,
1310,09/19/19 01:00:00  AM,4.311,,,,
1311,09/19/19 02:00:00  AM,4.102,,,,
1312,09/19/19 03:00:00  AM,3.683,,,,
1313,09/19/19 04:00:00  AM,3.472,,,,
1314,09/19/19 05:00:00  AM,3.155,,,,
1315,09/19/19 06:00:00  AM,3.472,,,,
1316,09/19/19 07:00:00  AM,3.472,,,,
1317,09/19/19 08:00:00  AM,4.207,,,,
1318,09/19/19 09:00:00  AM,6.877,,,,
1319,09/19/19 10:00:00  AM,9.176,,,,
1320,09/19/19 11:00:00  AM,11.431,,,,
1321,09/19/19 12:00:00  PM,14.996,,,,
1322,09/19/19 01:00:00  PM,10.553,,,,
1323,09/19/19 02:00:00  PM,10.161,,,,
1324,09/19/19 03:00:00  PM,11.334,,,,
1325,09/19/19 04:00:00  PM,11.334,,,,
1326,09/19/19 05:00:00  PM,10.259,,,,
1327,09/19/19 06:00:00  PM,15.282,,,,
1328,09/19/19 07:00:00  PM,16.141,,,,
1329,09/19/19 08:00:00  PM,16.237,,,,
1330,09/19/19 09:00:00  PM,16.332,,,,
1331,09/19/19 10:00:00  PM,16.237,,,,
1332,09/19/19 11:00:00  PM,16.141,,,,
1333,09/20/19 12:00:00  AM,16.141,,,,
1334,09/20/19 01:00:00  AM,16.046,,,,
1335,09/20/19 02:00:00  AM,16.046,,,,
1336,09/20/19 03:00:00  AM,16.141,,,,
1337,09/20/19 04:00:00  AM,15.951,,,,
1338,09/20/19 05:00:00  AM,15.951,,,,
1339,09/20/19 06:00:00  AM,15.951,,,,
1340,09/20/19 07:00:00  AM,15.951,,,,
1341,09/20/19 08:00:00  AM,16.141,,,,
1342,09/20/19 09:00:00  AM,17.570,,,,
1343,09/20/19 10:00:00  AM,17.094,,,,
1344,09/20/19 11:00:00  AM,16.523,,,,
1345,09/20/19 12:00:00  PM,16.141,,,,
1346,09/20/19 01:00:00  PM,16.332,,,,
1347,09/20/19 02:00:00  PM,16.999,,,,
1348,09/20/19 03:00:00  PM,17.760,,,,
1349,09/20/19 04:00:00  PM,21.282,,,,
1350,09/20/19 05:00:00  PM,23.196,,,,
1351,09/20/19 06:00:00  PM,21.187,,,,
1352,09/20/19 07:00:00  PM,21.091,,,,
1353,09/20/19 08:00:00  PM,20.901,,,,
1354,09/20/19 09:00:00  PM,20.710,,,,
1355,09/20/19 10:00:00  PM,20.615,,,,
1356,09/20/19 11:00:00  PM,20.615,,,,
1357,09/21/19 12:00:00  AM,20.615,,,,
1358,09/21/19 01:00:00  AM,20.519,,,,
1359,09/21/19 02:00:00  AM,20.519,,,,
1360,09/21/19 03:00:00  AM,20.519,,,,
1361,09/21/19 04:00:00  AM,20.615,,,,
1362,09/21/19 05:00:00  AM,20.615,,,,
1363,09/21/19 06:00:00  AM,20.710,,,,
1364,09/21/19 07:00:00  AM,20.710,,,,
1365,09/21/19 08:00:00  AM,20.805,,,,
1366,09/21/19 09:00:00  AM,20.805,,,,
1367,09/21/19 10:00:00  AM,20.996,,,,
1368,09/21/19 11:00:00  AM,21.187,,,,
1369,09/21/19 12:00:00  PM,21.187,,,,
1370,09/21/19 01:00:00  PM,21.282,,,,
1371,09/21/19 02:00:00  PM,21.187,,,,
1372,09/21/19 03:00:00  PM,21.187,,,,
1373,09/21/19 04:00:00  PM,21.187,,,,
1374,09/21/19 05:00:00  PM,21.282,,,,
1375,09/21/19 06:00:00  PM,21.091,,,,
1376,09/21/19 07:00:00  PM,20.996,,,,
1377,09/21/19 08:00:00  PM,20.996,,,,
1378,09/21/19 09:00:00  PM,20.901,,,,
1379,09/21/19 10:00:00  PM,20.901,,,,
1380,09/21/19 11:00:00  PM,20.805,,,,
1381,09/22/19 12:00:00  AM,20.710,,,,
1382,09/22/19 01:00:00  AM,20.710,,,,
1383,09/22/19 02:00:00  AM,20.615,,,,
1384,09/22/19 03:00:00  AM,20.519,,,,
1385,09/22/19 04:00:00  AM,20.615,,,,
1386,09/22/19 05:00:00  AM,20.710,,,,
1387,09/22/19 06:00:00  AM,20.710,,,,
1388,09/22/19 07:00:00  AM,20.710,,,,
1389,09/22/19 08:00:00  AM,20.805,,,,
1390,09/22/19 09:00:00  AM,20.805,,,,
1391,09/22/19 10:00:00  AM,20.901,,,,
1392,09/22/19 11:00:00  AM,20.901,,,,
1393,09/22/19 12:00:00  PM,20.901,,,,
1394,09/22/19 01:00:00  PM,20.996,,,,
1395,09/22/19 02:00:00  PM,21.091,,,,
1396,09/22/19 03:00:00  PM,21.091,,,,
1397,09/22/19 04:00:00  PM,20.996,,,,
1398,09/22/19 05:00:00  PM,20.996,,,,
1399,09/22/19 06:00:00  PM,20.996,,,,
1400,09/22/19 07:00:00  PM,21.091,,,,
1401,09/22/19 08:00:00  PM,20.805,,,,
1402,09/22/19 09:00:00  PM,20.710,,,,
1403,09/22/19 10:00:00  PM,20.710,,,,
1404,09/22/19 11:00:00  PM,20.710,,,,
1405,09/23/19 12:00:00  AM,20.710,,,,
1406,09/23/19 01:00:00  AM,20.710,,,,
1407,09/23/19 02:00:00  AM,20.805,,,,
1408,09/23/19 03:00:00  AM,20.805,,,,
1409,09/23/19 04:00:00  AM,20.805,,,,
1410,09/23/19 05:00:00  AM,20.805,,,,
1411,09/23/19 06:00:00  AM,20.805,,,,
1412,09/23/19 07:00:00  AM,20.805,,,,
1413,09/23/19 08:00:00  AM,20.901,,,,
1414,09/23/19 09:00:00  AM,20.901,,,,
1415,09/23/19 10:00:00  AM,20.996,,,,
1416,09/23/19 11:00:00  AM,20.996,,,,
1417,09/23/19 12:00:00  PM,21.091,,,,
1418,09/23/19 01:00:00  PM,20.996,,,,
1419,09/23/19 02:00:00  PM,21.569,,,,
1420,09/23/19 03:00:00  PM,21.282,,,,
1421,09/23/19 04:00:00  PM,21.187,,,,
1422,09/23/19 04:18:34  PM,,Logged,,,
1423,09/23/19 04:18:35  PM,,,Logged,,
1424,09/23/19 04:18:44  PM,,,,Logged,Logged
