Site ,Stem_Count,Flowering ,Elevation,Distance_from_Glacial_Terminus_(m),Zone ,Notes,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,9,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,5,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,5,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,5,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,7,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,9,N,1406,100,1823,,,
CM04,16,N,1406,100,1823,,,
CM04,6,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,4,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,5,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM02,1,Y,1446,0,1823,,,
CM02,4,Y,1446,0,1823,,,
CM02,1,Y,1446,0,1823,,,
CM02,1,Y,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,0,N,1446,0,1823,,,
CM02,3,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,6,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,3,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,0,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,11,N,1446,0,1823,,,
CM02,0,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,3,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,3,N,1446,0,1823,,,
CM02,5,N,1446,0,1823,,,
CM02,13,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,6,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,3,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
CM02,2,N,1446,0,1823,,,
CM02,1,N,1446,0,1823,,,
EA09,12,Y,1410,1150,1912,,,
EA09,11,Y,1410,1150,1912,,,
EA09,2,Y,1410,1150,1912,,,
EA09,1,Y,1410,1150,1912,,,
EA09,2,Y,1410,1150,1912,,,
EA09,0,N,1410,1150,1912,,,
EA09,25,N,1410,1150,1912,,,
EA09,0,N,1410,1150,1912,,,
EA09,0,N,1410,1150,1912,,,
EA09,0,N,1410,1150,1912,,,
EA09,0,N,1410,1150,1912,,,
EA06,0,Y,1406,1300,1912,,,
EA06,1,Y,1406,1300,1912,,,
EA06,4,Y,1406,1300,1912,,,
EA06,1,Y,1406,1300,1912,,,
EA06,2,Y,1406,1300,1912,,,
EA06,1,Y,1406,1300,1912,,,
EA06,1,N,1406,1300,1912,,,
EA06,4,N,1406,1300,1912,,,
EA06,4,N,1406,1300,1912,,,
EA06,11,N,1406,1300,1912,,,
EA06,1,N,1406,1300,1912,,,
EA02,1,Y,1358,1540,1912,,,
EA02,2,Y,1358,1540,1912,,,
EA02,2,Y,1358,1540,1912,,,
EA02,1,N,1358,1540,1912,,,
HM08,6,Y,1743,1400,1928,,,
HM08,11,Y,1743,1400,1928,,,
HM08,1,Y,1743,1400,1928,,,
HM08,1,Y,1743,1400,1928,,,
HM08,1,Y,1743,1400,1928,,,
HM08,5,Y,1743,1400,1928,,,
HM08,3,Y,1743,1400,1928,,,
HM08,25,Y,1743,1400,1928,,,
HM08,48,Y,1743,1400,1928,,,
HM08,3,Y,1743,1400,1928,,,
HM08,14,Y,1743,1400,1928,,,
HM08,8,Y,1743,1400,1928,,,
HM08,5,Y,1743,1400,1928,,,
HM08,8,Y,1743,1400,1928,,,
HM08,7,Y,1743,1400,1928,,,
HM08,7,Y,1743,1400,1928,,,
HM08,9,Y,1743,1400,1928,,,
HM08,2,Y,1743,1400,1928,,,
HM08,2,Y,1743,1400,1928,,,
HM08,5,Y,1743,1400,1928,,,
HM08,16,Y,1743,1400,1928,,,
HM08,1,Y,1743,1400,1928,,,
HM08,3,Y,1743,1400,1928,,,
HM08,5,Y,1743,1400,1928,,,
HM08,11,Y,1743,1400,1928,,,
HM08,5,Y,1743,1400,1928,,,
HM08,9,Y,1743,1400,1928,,,
HM08,5,Y,1743,1400,1928,,,
HM08,27,Y,1743,1400,1928,,,
HM08,16,Y,1743,1400,1928,,,
HM08,6,Y,1743,1400,1928,,,
HM08,2,Y,1743,1400,1928,,,
HM08,2,Y,1743,1400,1928,,,
HM08,6,Y,1743,1400,1928,,,
HM08,16,Y,1743,1400,1928,,,
HM08,2,Y,1743,1400,1928,,,
HM08,4,N,1743,1400,1928,,,
HM08,3,N,1743,1400,1928,,,
HM08,18,N,1743,1400,1928,,,
HM08,3,N,1743,1400,1928,,,
HM08,3,N,1743,1400,1928,,,
HM08,21,N,1743,1400,1928,,,
HM08,5,N,1743,1400,1928,,,
HM08,18,N,1743,1400,1928,,,
HM08,19,N,1743,1400,1928,,,
HM08,23,N,1743,1400,1928,,,
HM08,4,N,1743,1400,1928,,,
HM08,2,N,1743,1400,1928,,,
HM08,5,N,1743,1400,1928,,,
HM08,4,N,1743,1400,1928,,,
HM08,3,N,1743,1400,1928,,,
HM08,7,N,1743,1400,1928,,,
HM08,8,N,1743,1400,1928,,,
HM08,3,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,3,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,0,N,1743,1400,1928,,,
HM08,0,N,1743,1400,1928,,,
HM08,6,N,1743,1400,1928,,,
HM08,3,N,1743,1400,1928,,,
HM08,6,N,1743,1400,1928,,,
HM08,6,N,1743,1400,1928,,,
HM08,18,N,1743,1400,1928,,,
HM08,11,N,1743,1400,1928,,,
HM08,2,N,1743,1400,1928,,,
HM08,5,N,1743,1400,1928,,,
HM08,2,N,1743,1400,1928,,,
HM08,0,N,1743,1400,1928,,,
HM08,8,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,8,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,1,N,1743,1400,1928,,,
HM08,4,N,1743,1400,1928,,,
HM08,24,N,1743,1400,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,0,Y,1752,1500,1928,,,
HM16,0,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,51,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,0,Y,1752,1500,1928,,,
HM16,15,Y,1752,1500,1928,,,
HM16,2,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,10,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,4,Y,1752,1500,1928,,,
HM16,2,Y,1752,1500,1928,,,
HM16,21,Y,1752,1500,1928,,,
HM16,15,Y,1752,1500,1928,,,
HM16,13,Y,1752,1500,1928,,,
HM16,2,Y,1752,1500,1928,,,
HM16,29,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,4,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,6,Y,1752,1500,1928,,,
HM16,6,Y,1752,1500,1928,,,
HM16,8,Y,1752,1500,1928,,,
HM16,14,Y,1752,1500,1928,,,
HM16,2,Y,1752,1500,1928,,,
HM16,40,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,11,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,56,Y,1752,1500,1928,,,
HM16,22,Y,1752,1500,1928,,,
HM16,21,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,9,Y,1752,1500,1928,,,
HM16,2,Y,1752,1500,1928,,,
HM16,11,Y,1752,1500,1928,,,
HM16,6,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,34,Y,1752,1500,1928,,,
HM16,13,Y,1752,1500,1928,,,
HM16,8,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,22,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,20,Y,1752,1500,1928,,,
HM16,4,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,12,Y,1752,1500,1928,,,
HM16,14,Y,1752,1500,1928,,,
HM16,19,Y,1752,1500,1928,,,
HM16,0,Y,1752,1500,1928,,,
HM16,0,Y,1752,1500,1928,,,
HM16,21,Y,1752,1500,1928,,,
HM16,9,Y,1752,1500,1928,,,
HM16,4,Y,1752,1500,1928,,,
HM16,6,Y,1752,1500,1928,,,
HM16,19,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,4,Y,1752,1500,1928,,,
HM16,6,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,2,Y,1752,1500,1928,,,
HM16,2,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,4,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,10,Y,1752,1500,1928,,,
HM16,3,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,9,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,1,Y,1752,1500,1928,,,
HM16,18,Y,1752,1500,1928,,,
HM16,4,Y,1752,1500,1928,,,
HM16,6,Y,1752,1500,1928,,,
HM16,15,Y,1752,1500,1928,,,
HM16,27,Y,1752,1500,1928,,,
HM16,35,Y,1752,1500,1928,,,
HM16,5,Y,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,24,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,13,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,9,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,5,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,5,N,1752,1500,1928,,,
HM16,12,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,24,N,1752,1500,1928,,,
HM16,10,N,1752,1500,1928,,,
HM16,8,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,5,N,1752,1500,1928,,,
HM16,7,N,1752,1500,1928,,,
HM16,11,N,1752,1500,1928,,,
HM16,14,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,5,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,7,N,1752,1500,1928,,,
HM16,13,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,11,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,16,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,23,N,1752,1500,1928,,,
HM16,27,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,28,N,1752,1500,1928,,,
HM16,6,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,11,N,1752,1500,1928,,,
HM16,9,N,1752,1500,1928,,,
HM16,4,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,17,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,10,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,11,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,52,N,1752,1500,1928,,,
HM16,37,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,20,N,1752,1500,1928,,,
HM16,6,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,4,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,4,N,1752,1500,1928,,,
HM16,7,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,30,N,1752,1500,1928,,,
HM16,12,N,1752,1500,1928,,,
HM16,9,N,1752,1500,1928,,,
HM16,5,N,1752,1500,1928,,,
HM16,11,N,1752,1500,1928,,,
HM16,12,N,1752,1500,1928,,,
HM16,17,N,1752,1500,1928,,,
HM16,38,N,1752,1500,1928,,,
HM16,6,N,1752,1500,1928,,,
HM16,92,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,24,N,1752,1500,1928,,,
HM16,52,N,1752,1500,1928,,,
HM16,22,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,6,N,1752,1500,1928,,,
HM16,8,N,1752,1500,1928,,,
HM16,5,N,1752,1500,1928,,,
HM16,1,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,16,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,12,N,1752,1500,1928,,,
HM16,15,N,1752,1500,1928,,,
HM16,3,N,1752,1500,1928,,,
HM16,2,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,13,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,13,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,0,N,1752,1500,1928,,,
HM16,32,N,1752,1500,1928,,,
HM15,21,Y,1761,1500,1928,,,
HM34,8,Y,1781,49,2003,,,
HM34,3,Y,1781,49,2003,,,
HM34,5,Y,1781,49,2003,,,
HM34,1,Y,1781,49,2003,,,
HM34,10,N,1781,49,2003,,,
HM34,2,N,1781,49,2003,,,
HM34,8,N,1781,49,2003,,,
HM34,3,N,1781,49,2003,,,
HM33,8,Y,1784,81,2003,,,
HM33,13,Y,1784,81,2003,,,
HM33,1,Y,1784,81,2003,,,
HM33,2,Y,1784,81,2003,,,
HM33,15,Y,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,4,N,1784,81,2003,,,
HM33,5,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,8,N,1784,81,2003,,,
HM33,0,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,5,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,3,N,1784,81,2003,,,
HM33,3,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,3,N,1784,81,2003,,,
HM33,5,N,1784,81,2003,,,
HM33,0,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,1,N,1784,81,2003,,,
HM33,6,N,1784,81,2003,,,
HM31,1,Y,1781,206,2003,,,
HM31,5,Y,1781,206,2003,,,
HM31,13,N,1781,206,2003,,,
HM31,3,N,1781,206,2003,,,
HM31,2,N,1781,206,2003,,,
HM31,2,N,1781,206,2003,,,
HM31,1,N,1781,206,2003,,,
HM31,2,N,1781,206,2003,,,
HM31,7,N,1781,206,2003,,,
HM31,2,N,1781,206,2003,,,
HM31,2,N,1781,206,2003,,,
HM31,6,N,1781,206,2003,,,
HM29,3,Y,1783,326,1977,,,
HM29,10,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,3,Y,1783,326,1977,,,
HM29,15,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,2,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,0,Y,1783,326,1977,,,
HM29,0,Y,1783,326,1977,,,
HM29,5,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,0,Y,1783,326,1977,,,
HM29,0,Y,1783,326,1977,,,
HM29,0,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,6,Y,1783,326,1977,,,
HM29,0,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,4,Y,1783,326,1977,,,
HM29,5,Y,1783,326,1977,,,
HM29,14,Y,1783,326,1977,,,
HM29,4,Y,1783,326,1977,,,
HM29,12,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,7,Y,1783,326,1977,,,
HM29,4,Y,1783,326,1977,,,
HM29,16,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,13,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,6,Y,1783,326,1977,,,
HM29,1,Y,1783,326,1977,,,
HM29,15,Y,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,9,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,11,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,38,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,5,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,34,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
