"Plot Title: garibaldi_hobo_7_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10406824, SEN S/N: 10406824)","Coupler Attached (LGR S/N: 10406824)","Host Connected (LGR S/N: 10406824)","Stopped (LGR S/N: 10406824)","End Of File (LGR S/N: 10406824)"
283,08/21/19 06:00:00  AM,9.768,,,,
284,08/21/19 07:00:00  AM,9.866,,,,
285,08/21/19 08:00:00  AM,10.553,,,,
286,08/21/19 09:00:00  AM,10.651,,,,
287,08/21/19 10:00:00  AM,10.161,,,,
288,08/21/19 11:00:00  AM,12.207,,,,
289,08/21/19 12:00:00  PM,13.076,,,,
290,08/21/19 01:00:00  PM,13.558,,,,
291,08/21/19 02:00:00  PM,13.558,,,,
292,08/21/19 03:00:00  PM,13.750,,,,
293,08/21/19 04:00:00  PM,15.378,,,,
294,08/21/19 05:00:00  PM,13.942,,,,
295,08/21/19 06:00:00  PM,14.325,,,,
296,08/21/19 07:00:00  PM,12.110,,,,
297,08/21/19 08:00:00  PM,10.748,,,,
298,08/21/19 09:00:00  PM,10.063,,,,
299,08/21/19 10:00:00  PM,8.082,,,,
300,08/21/19 11:00:00  PM,7.682,,,,
301,08/22/19 12:00:00  AM,7.782,,,,
302,08/22/19 01:00:00  AM,7.882,,,,
303,08/22/19 02:00:00  AM,6.674,,,,
304,08/22/19 03:00:00  AM,5.962,,,,
305,08/22/19 04:00:00  AM,5.860,,,,
306,08/22/19 05:00:00  AM,5.552,,,,
307,08/22/19 06:00:00  AM,4.727,,,,
308,08/22/19 07:00:00  AM,3.261,,,,
309,08/22/19 08:00:00  AM,8.978,,,,
310,08/22/19 09:00:00  AM,23.677,,,,
311,08/22/19 10:00:00  AM,17.379,,,,
312,08/22/19 11:00:00  AM,19.948,,,,
313,08/22/19 12:00:00  PM,18.521,,,,
314,08/22/19 01:00:00  PM,24.641,,,,
315,08/22/19 02:00:00  PM,25.708,,,,
316,08/22/19 03:00:00  PM,16.808,,,,
317,08/22/19 04:00:00  PM,24.545,,,,
318,08/22/19 05:00:00  PM,15.855,,,,
319,08/22/19 06:00:00  PM,12.013,,,,
320,08/22/19 07:00:00  PM,13.173,,,,
321,08/22/19 08:00:00  PM,6.877,,,,
322,08/22/19 09:00:00  PM,5.450,,,,
323,08/22/19 10:00:00  PM,5.347,,,,
324,08/22/19 11:00:00  PM,4.519,,,,
325,08/23/19 12:00:00  AM,6.573,,,,
326,08/23/19 01:00:00  AM,4.311,,,,
327,08/23/19 02:00:00  AM,5.037,,,,
328,08/23/19 03:00:00  AM,4.727,,,,
329,08/23/19 04:00:00  AM,4.102,,,,
330,08/23/19 05:00:00  AM,3.472,,,,
331,08/23/19 06:00:00  AM,3.893,,,,
332,08/23/19 07:00:00  AM,6.775,,,,
333,08/23/19 08:00:00  AM,10.455,,,,
334,08/23/19 09:00:00  AM,11.041,,,,
335,08/23/19 10:00:00  AM,9.176,,,,
336,08/23/19 11:00:00  AM,8.779,,,,
337,08/23/19 12:00:00  PM,8.282,,,,
338,08/23/19 01:00:00  PM,10.944,,,,
339,08/23/19 02:00:00  PM,10.553,,,,
340,08/23/19 03:00:00  PM,16.618,,,,
341,08/23/19 04:00:00  PM,16.141,,,,
342,08/23/19 05:00:00  PM,18.045,,,,
343,08/23/19 06:00:00  PM,12.497,,,,
344,08/23/19 07:00:00  PM,10.357,,,,
345,08/23/19 08:00:00  PM,6.471,,,,
346,08/23/19 09:00:00  PM,6.064,,,,
347,08/23/19 10:00:00  PM,6.471,,,,
348,08/23/19 11:00:00  PM,5.757,,,,
349,08/24/19 12:00:00  AM,4.934,,,,
350,08/24/19 01:00:00  AM,5.962,,,,
351,08/24/19 02:00:00  AM,4.727,,,,
352,08/24/19 03:00:00  AM,2.730,,,,
353,08/24/19 04:00:00  AM,2.195,,,,
