"Plot Title: garibaldi_hobo_19_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10019744, SEN S/N: 10019744)","Coupler Attached (LGR S/N: 10019744)","Host Connected (LGR S/N: 10019744)","Stopped (LGR S/N: 10019744)","End Of File (LGR S/N: 10019744)"
240,09/09/19 11:00:00  AM,11.528,,,,
241,09/09/19 12:00:00  PM,13.942,,,,
242,09/09/19 01:00:00  PM,13.654,,,,
243,09/09/19 02:00:00  PM,10.357,,,,
244,09/09/19 03:00:00  PM,11.819,,,,
245,09/09/19 04:00:00  PM,11.334,,,,
246,09/09/19 05:00:00  PM,20.710,,,,
247,09/09/19 06:00:00  PM,9.669,,,,
248,09/09/19 07:00:00  PM,7.882,,,,
249,09/09/19 08:00:00  PM,7.079,,,,
250,09/09/19 09:00:00  PM,6.674,,,,
251,09/09/19 10:00:00  PM,6.471,,,,
252,09/09/19 11:00:00  PM,5.552,,,,
253,09/10/19 12:00:00  AM,6.064,,,,
254,09/10/19 01:00:00  AM,6.166,,,,
255,09/10/19 02:00:00  AM,5.962,,,,
256,09/10/19 03:00:00  AM,5.962,,,,
257,09/10/19 04:00:00  AM,6.268,,,,
258,09/10/19 05:00:00  AM,6.370,,,,
259,09/10/19 06:00:00  AM,5.450,,,,
260,09/10/19 07:00:00  AM,6.064,,,,
261,09/10/19 08:00:00  AM,4.727,,,,
262,09/10/19 09:00:00  AM,9.866,,,,
263,09/10/19 10:00:00  AM,11.916,,,,
264,09/10/19 11:00:00  AM,13.654,,,,
265,09/10/19 12:00:00  PM,12.497,,,,
266,09/10/19 01:00:00  PM,11.916,,,,
267,09/10/19 02:00:00  PM,17.189,,,,
268,09/10/19 03:00:00  PM,16.332,,,,
269,09/10/19 04:00:00  PM,18.616,,,,
270,09/10/19 05:00:00  PM,11.431,,,,
271,09/10/19 06:00:00  PM,9.077,,,,
272,09/10/19 07:00:00  PM,7.882,,,,
273,09/10/19 08:00:00  PM,6.370,,,,
274,09/10/19 09:00:00  PM,4.415,,,,
275,09/10/19 10:00:00  PM,2.624,,,,
276,09/10/19 11:00:00  PM,1.330,,,,
277,09/11/19 12:00:00  AM,4.102,,,,
278,09/11/19 01:00:00  AM,5.962,,,,
279,09/11/19 02:00:00  AM,5.860,,,,
280,09/11/19 03:00:00  AM,5.860,,,,
281,09/11/19 04:00:00  AM,5.244,,,,
282,09/11/19 05:00:00  AM,5.860,,,,
283,09/11/19 06:00:00  AM,6.064,,,,
284,09/11/19 07:00:00  AM,5.450,,,,
285,09/11/19 08:00:00  AM,7.983,,,,
286,09/11/19 09:00:00  AM,8.779,,,,
287,09/11/19 10:00:00  AM,12.980,,,,
288,09/11/19 11:00:00  AM,12.304,,,,
289,09/11/19 12:00:00  PM,13.750,,,,
290,09/11/19 01:00:00  PM,10.651,,,,
291,09/11/19 02:00:00  PM,11.528,,,,
292,09/11/19 03:00:00  PM,14.230,,,,
293,09/11/19 04:00:00  PM,12.401,,,,
294,09/11/19 05:00:00  PM,12.304,,,,
295,09/11/19 06:00:00  PM,9.965,,,,
296,09/11/19 07:00:00  PM,7.882,,,,
297,09/11/19 08:00:00  PM,6.674,,,,
298,09/11/19 09:00:00  PM,6.471,,,,
299,09/11/19 10:00:00  PM,6.370,,,,
300,09/11/19 11:00:00  PM,6.471,,,,
301,09/12/19 12:00:00  AM,6.370,,,,
302,09/12/19 01:00:00  AM,6.674,,,,
303,09/12/19 02:00:00  AM,6.064,,,,
304,09/12/19 03:00:00  AM,6.064,,,,
305,09/12/19 04:00:00  AM,6.166,,,,
306,09/12/19 05:00:00  AM,6.064,,,,
307,09/12/19 06:00:00  AM,6.166,,,,
308,09/12/19 07:00:00  AM,5.860,,,,
309,09/12/19 08:00:00  AM,6.370,,,,
310,09/12/19 09:00:00  AM,6.166,,,,
311,09/12/19 10:00:00  AM,6.370,,,,
312,09/12/19 11:00:00  AM,8.680,,,,
313,09/12/19 12:00:00  PM,7.983,,,,
314,09/12/19 01:00:00  PM,9.669,,,,
315,09/12/19 02:00:00  PM,8.680,,,,
316,09/12/19 03:00:00  PM,6.674,,,,
317,09/12/19 04:00:00  PM,6.978,,,,
318,09/12/19 05:00:00  PM,6.268,,,,
319,09/12/19 06:00:00  PM,6.370,,,,
320,09/12/19 07:00:00  PM,6.064,,,,
321,09/12/19 08:00:00  PM,5.757,,,,
322,09/12/19 09:00:00  PM,6.573,,,,
323,09/12/19 10:00:00  PM,6.775,,,,
324,09/12/19 11:00:00  PM,6.166,,,,
325,09/13/19 12:00:00  AM,5.552,,,,
326,09/13/19 01:00:00  AM,4.519,,,,
327,09/13/19 02:00:00  AM,4.519,,,,
328,09/13/19 03:00:00  AM,4.934,,,,
329,09/13/19 04:00:00  AM,5.141,,,,
330,09/13/19 05:00:00  AM,5.244,,,,
331,09/13/19 06:00:00  AM,5.552,,,,
332,09/13/19 07:00:00  AM,5.552,,,,
333,09/13/19 08:00:00  AM,6.370,,,,
334,09/13/19 09:00:00  AM,7.682,,,,
335,09/13/19 10:00:00  AM,7.582,,,,
336,09/13/19 11:00:00  AM,9.077,,,,
337,09/13/19 12:00:00  PM,7.882,,,,
338,09/13/19 01:00:00  PM,8.082,,,,
339,09/13/19 02:00:00  PM,12.980,,,,
340,09/13/19 03:00:00  PM,10.063,,,,
341,09/13/19 04:00:00  PM,9.275,,,,
342,09/13/19 05:00:00  PM,7.882,,,,
343,09/13/19 06:00:00  PM,7.381,,,,
344,09/13/19 07:00:00  PM,6.370,,,,
345,09/13/19 08:00:00  PM,6.166,,,,
346,09/13/19 09:00:00  PM,6.370,,,,
347,09/13/19 10:00:00  PM,6.064,,,,
348,09/13/19 11:00:00  PM,6.268,,,,
349,09/14/19 12:00:00  AM,5.655,,,,
350,09/14/19 01:00:00  AM,5.450,,,,
351,09/14/19 02:00:00  AM,5.347,,,,
352,09/14/19 03:00:00  AM,5.141,,,,
353,09/14/19 04:00:00  AM,4.934,,,,
354,09/14/19 05:00:00  AM,4.623,,,,
355,09/14/19 06:00:00  AM,4.623,,,,
356,09/14/19 07:00:00  AM,4.934,,,,
357,09/14/19 08:00:00  AM,5.347,,,,
358,09/14/19 09:00:00  AM,5.860,,,,
359,09/14/19 10:00:00  AM,6.064,,,,
360,09/14/19 11:00:00  AM,6.370,,,,
361,09/14/19 12:00:00  PM,6.775,,,,
362,09/14/19 01:00:00  PM,7.882,,,,
363,09/14/19 02:00:00  PM,7.079,,,,
364,09/14/19 03:00:00  PM,6.775,,,,
365,09/14/19 04:00:00  PM,6.674,,,,
366,09/14/19 05:00:00  PM,6.573,,,,
367,09/14/19 06:00:00  PM,6.471,,,,
368,09/14/19 07:00:00  PM,6.268,,,,
369,09/14/19 08:00:00  PM,6.268,,,,
370,09/14/19 09:00:00  PM,5.962,,,,
371,09/14/19 10:00:00  PM,5.655,,,,
372,09/14/19 11:00:00  PM,5.347,,,,
373,09/15/19 12:00:00  AM,4.831,,,,
374,09/15/19 01:00:00  AM,4.623,,,,
375,09/15/19 02:00:00  AM,4.311,,,,
376,09/15/19 03:00:00  AM,4.311,,,,
377,09/15/19 04:00:00  AM,3.788,,,,
378,09/15/19 05:00:00  AM,3.261,,,,
379,09/15/19 06:00:00  AM,3.049,,,,
380,09/15/19 07:00:00  AM,3.049,,,,
381,09/15/19 08:00:00  AM,4.415,,,,
382,09/15/19 09:00:00  AM,3.893,,,,
383,09/15/19 10:00:00  AM,3.788,,,,
384,09/15/19 11:00:00  AM,4.623,,,,
385,09/15/19 12:00:00  PM,6.370,,,,
386,09/15/19 01:00:00  PM,6.877,,,,
387,09/15/19 02:00:00  PM,8.182,,,,
388,09/15/19 03:00:00  PM,6.775,,,,
389,09/15/19 04:00:00  PM,5.244,,,,
390,09/15/19 05:00:00  PM,4.831,,,,
391,09/15/19 06:00:00  PM,4.831,,,,
392,09/15/19 07:00:00  PM,3.683,,,,
393,09/15/19 08:00:00  PM,2.943,,,,
394,09/15/19 09:00:00  PM,2.195,,,,
395,09/15/19 10:00:00  PM,2.624,,,,
396,09/15/19 11:00:00  PM,2.088,,,,
397,09/16/19 12:00:00  AM,2.303,,,,
398,09/16/19 01:00:00  AM,2.410,,,,
399,09/16/19 02:00:00  AM,0.010,,,,
400,09/16/19 03:00:00  AM,-1.684,,,,
401,09/16/19 04:00:00  AM,1.656,,,,
402,09/16/19 05:00:00  AM,-1.228,,,,
403,09/16/19 06:00:00  AM,-0.887,,,,
404,09/16/19 07:00:00  AM,-1.228,,,,
405,09/16/19 08:00:00  AM,1.221,,,,
406,09/16/19 09:00:00  AM,5.141,,,,
407,09/16/19 10:00:00  AM,7.983,,,,
408,09/16/19 11:00:00  AM,11.041,,,,
409,09/16/19 12:00:00  PM,13.846,,,,
410,09/16/19 01:00:00  PM,15.378,,,,
411,09/16/19 02:00:00  PM,14.804,,,,
412,09/16/19 03:00:00  PM,11.916,,,,
413,09/16/19 04:00:00  PM,7.983,,,,
414,09/16/19 05:00:00  PM,8.581,,,,
415,09/16/19 06:00:00  PM,8.282,,,,
416,09/16/19 07:00:00  PM,7.481,,,,
417,09/16/19 08:00:00  PM,6.166,,,,
418,09/16/19 09:00:00  PM,5.244,,,,
419,09/16/19 10:00:00  PM,4.311,,,,
420,09/16/19 11:00:00  PM,3.788,,,,
421,09/17/19 12:00:00  AM,3.578,,,,
422,09/17/19 01:00:00  AM,3.578,,,,
423,09/17/19 02:00:00  AM,3.472,,,,
