"Plot Title: garibaldi_hobo_1_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10406827, SEN S/N: 10406827, LBL: temp_C)","Coupler Attached (LGR S/N: 10406827)","Host Connected (LGR S/N: 10406827)","Stopped (LGR S/N: 10406827)","End Of File (LGR S/N: 10406827)"
548,09/01/19 07:00:00  AM,7.983,,,,
549,09/01/19 08:00:00  AM,9.077,,,,
550,09/01/19 09:00:00  AM,13.365,,,,
551,09/01/19 10:00:00  AM,23.004,,,,
552,09/01/19 11:00:00  AM,19.187,,,,
553,09/01/19 12:00:00  PM,20.138,,,,
554,09/01/19 01:00:00  PM,17.379,,,,
555,09/01/19 02:00:00  PM,18.140,,,,
556,09/01/19 03:00:00  PM,16.427,,,,
557,09/01/19 04:00:00  PM,16.618,,,,
558,09/01/19 05:00:00  PM,15.378,,,,
559,09/01/19 06:00:00  PM,13.365,,,,
560,09/01/19 07:00:00  PM,12.304,,,,
561,09/01/19 08:00:00  PM,11.041,,,,
562,09/01/19 09:00:00  PM,10.063,,,,
563,09/01/19 10:00:00  PM,9.176,,,,
564,09/01/19 11:00:00  PM,8.879,,,,
565,09/02/19 12:00:00  AM,8.282,,,,
566,09/02/19 01:00:00  AM,7.481,,,,
567,09/02/19 02:00:00  AM,7.280,,,,
568,09/02/19 03:00:00  AM,6.877,,,,
569,09/02/19 04:00:00  AM,6.674,,,,
570,09/02/19 05:00:00  AM,6.775,,,,
571,09/02/19 06:00:00  AM,6.268,,,,
572,09/02/19 07:00:00  AM,6.877,,,,
573,09/02/19 08:00:00  AM,7.983,,,,
574,09/02/19 09:00:00  AM,12.110,,,,
575,09/02/19 10:00:00  AM,19.853,,,,
576,09/02/19 11:00:00  AM,19.662,,,,
577,09/02/19 12:00:00  PM,19.948,,,,
578,09/02/19 01:00:00  PM,33.639,,,,
579,09/02/19 02:00:00  PM,25.902,,,,
580,09/02/19 03:00:00  PM,19.567,,,,
581,09/02/19 04:00:00  PM,18.236,,,,
582,09/02/19 05:00:00  PM,16.999,,,,
583,09/02/19 06:00:00  PM,15.091,,,,
584,09/02/19 07:00:00  PM,13.846,,,,
585,09/02/19 08:00:00  PM,12.690,,,,
586,09/02/19 09:00:00  PM,11.722,,,,
587,09/02/19 10:00:00  PM,11.528,,,,
588,09/02/19 11:00:00  PM,11.041,,,,
589,09/03/19 12:00:00  AM,11.041,,,,
590,09/03/19 01:00:00  AM,10.846,,,,
591,09/03/19 02:00:00  AM,10.455,,,,
592,09/03/19 03:00:00  AM,10.259,,,,
593,09/03/19 04:00:00  AM,10.063,,,,
594,09/03/19 05:00:00  AM,9.472,,,,
595,09/03/19 06:00:00  AM,9.077,,,,
596,09/03/19 07:00:00  AM,9.077,,,,
597,09/03/19 08:00:00  AM,10.553,,,,
598,09/03/19 09:00:00  AM,14.517,,,,
599,09/03/19 10:00:00  AM,24.448,,,,
600,09/03/19 11:00:00  AM,28.655,,,,
601,09/03/19 12:00:00  PM,35.435,,,,
602,09/03/19 01:00:00  PM,29.853,,,,
603,09/03/19 02:00:00  PM,26.292,,,,
604,09/03/19 03:00:00  PM,23.196,,,,
605,09/03/19 04:00:00  PM,19.282,,,,
606,09/03/19 05:00:00  PM,17.665,,,,
607,09/03/19 06:00:00  PM,15.760,,,,
608,09/03/19 07:00:00  PM,14.804,,,,
609,09/03/19 08:00:00  PM,13.076,,,,
610,09/03/19 09:00:00  PM,12.207,,,,
611,09/03/19 10:00:00  PM,11.236,,,,
612,09/03/19 11:00:00  PM,10.357,,,,
613,09/04/19 12:00:00  AM,9.866,,,,
614,09/04/19 01:00:00  AM,9.768,,,,
615,09/04/19 02:00:00  AM,9.472,,,,
616,09/04/19 03:00:00  AM,8.879,,,,
617,09/04/19 04:00:00  AM,8.182,,,,
618,09/04/19 05:00:00  AM,7.882,,,,
619,09/04/19 06:00:00  AM,7.079,,,,
620,09/04/19 07:00:00  AM,7.179,,,,
621,09/04/19 08:00:00  AM,8.282,,,,
622,09/04/19 09:00:00  AM,12.594,,,,
623,09/04/19 10:00:00  AM,16.237,,,,
624,09/04/19 11:00:00  AM,14.613,,,,
625,09/04/19 12:00:00  PM,15.664,,,,
626,09/04/19 01:00:00  PM,29.252,,,,
627,09/04/19 02:00:00  PM,24.351,,,,
628,09/04/19 03:00:00  PM,19.377,,,,
629,09/04/19 04:00:00  PM,18.711,,,,
630,09/04/19 05:00:00  PM,16.618,,,,
631,09/04/19 06:00:00  PM,14.421,,,,
632,09/04/19 07:00:00  PM,12.883,,,,
633,09/04/19 08:00:00  PM,11.528,,,,
634,09/04/19 09:00:00  PM,10.944,,,,
635,09/04/19 10:00:00  PM,10.651,,,,
636,09/04/19 11:00:00  PM,10.553,,,,
637,09/05/19 12:00:00  AM,9.669,,,,
638,09/05/19 01:00:00  AM,10.063,,,,
639,09/05/19 02:00:00  AM,9.472,,,,
640,09/05/19 03:00:00  AM,9.472,,,,
641,09/05/19 04:00:00  AM,9.866,,,,
642,09/05/19 05:00:00  AM,9.077,,,,
643,09/05/19 06:00:00  AM,8.581,,,,
644,09/05/19 07:00:00  AM,9.077,,,,
645,09/05/19 08:00:00  AM,10.651,,,,
646,09/05/19 09:00:00  AM,14.900,,,,
647,09/05/19 10:00:00  AM,26.195,,,,
648,09/05/19 11:00:00  AM,33.430,,,,
649,09/05/19 12:00:00  PM,37.824,,,,
650,09/05/19 01:00:00  PM,39.843,,,,
651,09/05/19 02:00:00  PM,29.552,,,,
652,09/05/19 03:00:00  PM,24.158,,,,
653,09/05/19 04:00:00  PM,23.292,,,,
654,09/05/19 05:00:00  PM,20.805,,,,
655,09/05/19 06:00:00  PM,18.331,,,,
656,09/05/19 07:00:00  PM,16.713,,,,
657,09/05/19 08:00:00  PM,15.378,,,,
658,09/05/19 09:00:00  PM,14.613,,,,
659,09/05/19 10:00:00  PM,14.038,,,,
660,09/05/19 11:00:00  PM,14.421,,,,
661,09/06/19 12:00:00  AM,13.461,,,,
662,09/06/19 01:00:00  AM,13.942,,,,
663,09/06/19 02:00:00  AM,13.558,,,,
664,09/06/19 03:00:00  AM,13.846,,,,
665,09/06/19 04:00:00  AM,13.365,,,,
666,09/06/19 05:00:00  AM,12.980,,,,
667,09/06/19 06:00:00  AM,12.304,,,,
668,09/06/19 07:00:00  AM,11.528,,,,
669,09/06/19 08:00:00  AM,12.401,,,,
670,09/06/19 09:00:00  AM,15.378,,,,
671,09/06/19 10:00:00  AM,24.835,,,,
672,09/06/19 11:00:00  AM,32.600,,,,
673,09/06/19 12:00:00  PM,37.824,,,,
674,09/06/19 01:00:00  PM,39.276,,,,
675,09/06/19 02:00:00  PM,29.953,,,,
676,09/06/19 03:00:00  PM,24.255,,,,
677,09/06/19 04:00:00  PM,21.187,,,,
678,09/06/19 05:00:00  PM,19.472,,,,
679,09/06/19 06:00:00  PM,17.189,,,,
680,09/06/19 07:00:00  PM,15.760,,,,
681,09/06/19 08:00:00  PM,14.325,,,,
682,09/06/19 09:00:00  PM,13.365,,,,
683,09/06/19 10:00:00  PM,12.497,,,,
684,09/06/19 11:00:00  PM,12.594,,,,
685,09/07/19 12:00:00  AM,11.819,,,,
686,09/07/19 01:00:00  AM,11.334,,,,
687,09/07/19 02:00:00  AM,11.625,,,,
688,09/07/19 03:00:00  AM,10.846,,,,
689,09/07/19 04:00:00  AM,10.063,,,,
690,09/07/19 05:00:00  AM,10.651,,,,
691,09/07/19 06:00:00  AM,10.553,,,,
692,09/07/19 07:00:00  AM,10.553,,,,
693,09/07/19 08:00:00  AM,11.625,,,,
694,09/07/19 09:00:00  AM,13.365,,,,
695,09/07/19 10:00:00  AM,20.138,,,,
696,09/07/19 11:00:00  AM,19.853,,,,
697,09/07/19 12:00:00  PM,24.641,,,,
698,09/07/19 01:00:00  PM,35.115,,,,
699,09/07/19 02:00:00  PM,26.781,,,,
700,09/07/19 03:00:00  PM,23.869,,,,
701,09/07/19 04:00:00  PM,21.187,,,,
702,09/07/19 05:00:00  PM,18.331,,,,
703,09/07/19 06:00:00  PM,16.332,,,,
704,09/07/19 07:00:00  PM,14.900,,,,
705,09/07/19 08:00:00  PM,13.750,,,,
706,09/07/19 09:00:00  PM,12.980,,,,
707,09/07/19 10:00:00  PM,12.690,,,,
708,09/07/19 11:00:00  PM,10.651,,,,
709,09/08/19 12:00:00  AM,9.669,,,,
710,09/08/19 01:00:00  AM,9.275,,,,
711,09/08/19 02:00:00  AM,8.978,,,,
712,09/08/19 03:00:00  AM,8.779,,,,
713,09/08/19 04:00:00  AM,8.581,,,,
714,09/08/19 05:00:00  AM,8.481,,,,
715,09/08/19 06:00:00  AM,8.382,,,,
716,09/08/19 07:00:00  AM,8.282,,,,
717,09/08/19 08:00:00  AM,8.581,,,,
718,09/08/19 09:00:00  AM,8.382,,,,
719,09/08/19 10:00:00  AM,8.978,,,,
720,09/08/19 11:00:00  AM,9.669,,,,
721,09/08/19 12:00:00  PM,9.669,,,,
722,09/08/19 01:00:00  PM,9.866,,,,
723,09/08/19 02:00:00  PM,10.846,,,,
724,09/08/19 03:00:00  PM,9.965,,,,
725,09/08/19 04:00:00  PM,11.528,,,,
726,09/08/19 05:00:00  PM,10.748,,,,
727,09/08/19 06:00:00  PM,9.866,,,,
728,09/08/19 07:00:00  PM,8.978,,,,
729,09/08/19 08:00:00  PM,8.082,,,,
730,09/08/19 09:00:00  PM,7.882,,,,
731,09/08/19 10:00:00  PM,7.481,,,,
732,09/08/19 11:00:00  PM,7.179,,,,
733,09/09/19 12:00:00  AM,7.481,,,,
734,09/09/19 01:00:00  AM,7.079,,,,
735,09/09/19 02:00:00  AM,6.775,,,,
736,09/09/19 03:00:00  AM,6.471,,,,
737,09/09/19 04:00:00  AM,6.370,,,,
738,09/09/19 05:00:00  AM,6.471,,,,
739,09/09/19 06:00:00  AM,5.860,,,,
740,09/09/19 07:00:00  AM,5.860,,,,
741,09/09/19 08:00:00  AM,6.370,,,,
742,09/09/19 09:00:00  AM,6.775,,,,
743,09/09/19 10:00:00  AM,8.382,,,,
744,09/09/19 11:00:00  AM,9.768,,,,
745,09/09/19 12:00:00  PM,10.846,,,,
746,09/09/19 01:00:00  PM,10.161,,,,
747,09/09/19 02:00:00  PM,11.041,,,,
748,09/09/19 03:00:00  PM,10.357,,,,
749,09/09/19 04:00:00  PM,9.373,,,,
750,09/09/19 05:00:00  PM,9.176,,,,
751,09/09/19 06:00:00  PM,8.481,,,,
752,09/09/19 07:00:00  PM,7.682,,,,
753,09/09/19 08:00:00  PM,7.381,,,,
754,09/09/19 09:00:00  PM,7.280,,,,
755,09/09/19 10:00:00  PM,6.166,,,,
756,09/09/19 11:00:00  PM,6.471,,,,
757,09/10/19 12:00:00  AM,6.674,,,,
758,09/10/19 01:00:00  AM,6.370,,,,
759,09/10/19 02:00:00  AM,6.877,,,,
760,09/10/19 03:00:00  AM,6.268,,,,
761,09/10/19 04:00:00  AM,5.962,,,,
762,09/10/19 05:00:00  AM,5.757,,,,
763,09/10/19 06:00:00  AM,5.655,,,,
764,09/10/19 07:00:00  AM,5.655,,,,
765,09/10/19 08:00:00  AM,6.573,,,,
766,09/10/19 09:00:00  AM,8.680,,,,
767,09/10/19 10:00:00  AM,8.581,,,,
768,09/10/19 11:00:00  AM,9.571,,,,
769,09/10/19 12:00:00  PM,9.768,,,,
770,09/10/19 01:00:00  PM,12.304,,,,
771,09/10/19 02:00:00  PM,11.625,,,,
772,09/10/19 03:00:00  PM,8.779,,,,
773,09/10/19 04:00:00  PM,9.768,,,,
774,09/10/19 05:00:00  PM,14.804,,,,
775,09/10/19 06:00:00  PM,16.999,,,,
776,09/10/19 07:00:00  PM,16.427,,,,
777,09/10/19 08:00:00  PM,13.173,,,,
778,09/10/19 09:00:00  PM,11.236,,,,
779,09/10/19 10:00:00  PM,11.236,,,,
780,09/10/19 11:00:00  PM,10.944,,,,
781,09/11/19 12:00:00  AM,10.748,,,,
782,09/11/19 01:00:00  AM,10.553,,,,
783,09/11/19 02:00:00  AM,10.357,,,,
784,09/11/19 03:00:00  AM,10.161,,,,
785,09/11/19 04:00:00  AM,10.161,,,,
786,09/11/19 05:00:00  AM,10.161,,,,
787,09/11/19 06:00:00  AM,10.161,,,,
788,09/11/19 07:00:00  AM,10.063,,,,
789,09/11/19 08:00:00  AM,11.334,,,,
790,09/11/19 09:00:00  AM,10.944,,,,
791,09/11/19 10:00:00  AM,11.528,,,,
792,09/11/19 11:00:00  AM,12.401,,,,
793,09/11/19 12:00:00  PM,13.269,,,,
794,09/11/19 01:00:00  PM,13.750,,,,
795,09/11/19 02:00:00  PM,14.134,,,,
796,09/11/19 03:00:00  PM,15.187,,,,
797,09/11/19 04:00:00  PM,15.187,,,,
798,09/11/19 05:00:00  PM,15.187,,,,
799,09/11/19 06:00:00  PM,15.091,,,,
800,09/11/19 07:00:00  PM,14.421,,,,
801,09/11/19 08:00:00  PM,13.558,,,,
802,09/11/19 09:00:00  PM,12.401,,,,
803,09/11/19 10:00:00  PM,11.139,,,,
804,09/11/19 11:00:00  PM,10.944,,,,
805,09/12/19 12:00:00  AM,10.357,,,,
806,09/12/19 01:00:00  AM,9.965,,,,
807,09/12/19 02:00:00  AM,9.669,,,,
808,09/12/19 03:00:00  AM,9.373,,,,
809,09/12/19 04:00:00  AM,9.077,,,,
810,09/12/19 05:00:00  AM,8.779,,,,
811,09/12/19 06:00:00  AM,8.581,,,,
812,09/12/19 07:00:00  AM,8.481,,,,
813,09/12/19 08:00:00  AM,8.581,,,,
814,09/12/19 09:00:00  AM,8.879,,,,
815,09/12/19 10:00:00  AM,9.373,,,,
816,09/12/19 11:00:00  AM,11.722,,,,
817,09/12/19 12:00:00  PM,13.269,,,,
818,09/12/19 01:00:00  PM,16.713,,,,
819,09/12/19 02:00:00  PM,19.567,,,,
820,09/12/19 03:00:00  PM,20.996,,,,
821,09/12/19 04:00:00  PM,20.710,,,,
822,09/12/19 05:00:00  PM,19.758,,,,
823,09/12/19 06:00:00  PM,19.187,,,,
824,09/12/19 07:00:00  PM,20.234,,,,
825,09/12/19 08:00:00  PM,22.621,,,,
826,09/12/19 09:00:00  PM,23.677,,,,
827,09/12/19 10:00:00  PM,23.869,,,,
828,09/12/19 11:00:00  PM,24.255,,,,
829,09/13/19 12:00:00  AM,24.351,,,,
830,09/13/19 01:00:00  AM,24.448,,,,
831,09/13/19 02:00:00  AM,24.448,,,,
832,09/13/19 03:00:00  AM,24.448,,,,
833,09/13/19 04:00:00  AM,24.448,,,,
834,09/13/19 05:00:00  AM,24.351,,,,
835,09/13/19 06:00:00  AM,24.351,,,,
836,09/13/19 07:00:00  AM,24.448,,,,
837,09/13/19 08:00:00  AM,24.545,,,,
838,09/13/19 09:00:00  AM,24.641,,,,
839,09/13/19 10:00:00  AM,24.738,,,,
840,09/13/19 11:00:00  AM,24.835,,,,
841,09/13/19 12:00:00  PM,23.388,,,,
842,09/13/19 01:00:00  PM,22.525,,,,
843,09/13/19 02:00:00  PM,21.855,,,,
844,09/13/19 03:00:00  PM,22.046,,,,
845,09/13/19 04:00:00  PM,22.238,,,,
846,09/13/19 05:00:00  PM,22.238,,,,
847,09/13/19 06:00:00  PM,22.525,,,,
848,09/13/19 07:00:00  PM,22.525,,,,
849,09/13/19 08:00:00  PM,22.429,,,,
850,09/13/19 09:00:00  PM,22.238,,,,
851,09/13/19 10:00:00  PM,22.238,,,,
852,09/13/19 11:00:00  PM,22.142,,,,
853,09/14/19 12:00:00  AM,22.046,,,,
854,09/14/19 01:00:00  AM,21.951,,,,
855,09/14/19 02:00:00  AM,21.855,,,,
856,09/14/19 03:00:00  AM,21.760,,,,
857,09/14/19 04:00:00  AM,21.664,,,,
858,09/14/19 05:00:00  AM,21.569,,,,
859,09/14/19 06:00:00  AM,21.569,,,,
860,09/14/19 07:00:00  AM,21.473,,,,
861,09/14/19 08:00:00  AM,21.378,,,,
862,09/14/19 09:00:00  AM,21.282,,,,
863,09/14/19 10:00:00  AM,21.282,,,,
864,09/14/19 11:00:00  AM,21.378,,,,
865,09/14/19 12:00:00  PM,21.473,,,,
866,09/14/19 01:00:00  PM,21.569,,,,
867,09/14/19 02:00:00  PM,21.664,,,,
868,09/14/19 03:00:00  PM,21.760,,,,
869,09/14/19 03:29:15  PM,,Logged,,,
870,09/14/19 03:29:24  PM,,,Logged,,
871,09/14/19 03:29:32  PM,,,,Logged,Logged
